name,cls,file,line,refs
displayLLM_loading,,ho/OLED_Mode_LLM.cpp,262,2
displayLLM,,ho/OLED_Mode_LLM.cpp,334,2
handleLLMInput,,ho/OLED_Mode_LLM.cpp,359,2
isLLMAvailable,,ho/OLED_Mode_LLM.cpp,442,2
resetLLMOLEDState,,ho/OLED_Mode_LLM.cpp,449,2
llmOnEnter,,ho/OLED_Mode_LLM.cpp,470,2
displayLoggingMode,,ho/OLED_Mode_Logging.cpp,87,2
handleLoggingModeInput,,ho/OLED_Mode_Logging.cpp,185,2
isLoggingModeAvailable,,ho/OLED_Mode_Logging.cpp,310,2
loggingOnEnter,,ho/OLED_Mode_Logging.cpp,318,2
mapNameAutocomplete,,ho/OLED_Mode_Map.cpp,259,2
drawMapInfo,,ho/OLED_Mode_Map.cpp,270,2
drawTrackStatus,,ho/OLED_Mode_Map.cpp,306,2
drawFeatures,,ho/OLED_Mode_Map.cpp,372,2
drawRoutes,,ho/OLED_Mode_Map.cpp,424,2
drawWaypointSelect,,ho/OLED_Mode_Map.cpp,531,2
isGPSDataLine,,ho/OLED_Mode_Map.cpp,565,2
drawTrackSelect,,ho/OLED_Mode_Map.cpp,628,2
buildLayersMenuItems,,ho/OLED_Mode_Map.cpp,669,2
buildSubtypeMenuItems,,ho/OLED_Mode_Map.cpp,696,2
executeSubtypeMenuAction,,ho/OLED_Mode_Map.cpp,716,2
initAsyncMapRenderer,,ho/OLED_Mode_Map.cpp,890,2
displayGPSMap,,ho/OLED_Mode_Map.cpp,969,2
gpsMapAvailable,,ho/OLED_Mode_Map.cpp,1276,2
executeSubmenuAction,,ho/OLED_Mode_Map.cpp,1288,2
executeMainMenuAction,,ho/OLED_Mode_Map.cpp,1538,2
executeMapMenuAction,,ho/OLED_Mode_Map.cpp,1585,2
gpsMapInputHandler,,ho/OLED_Mode_Map.cpp,1596,2
getCategoryItems,,ho/OLED_Mode_Menu.cpp,166,2
mainMenuEnsureInit,,ho/OLED_Mode_Menu.cpp,195,2
displayMenuListStyle,,ho/OLED_Mode_Menu.cpp,231,2
mainMenuInputHandler,,ho/OLED_Mode_Menu.cpp,237,2
menuOnEnter,,ho/OLED_Mode_Menu.cpp,286,2
displaySensorMenu,,ho/OLED_Mode_Menu.cpp,313,2
sensorMenuInputHandler,,ho/OLED_Mode_Menu.cpp,319,2
populateNetworkMainMenu,,ho/OLED_Mode_Network.cpp,134,2
displayNetworkInfoRendered,,ho/OLED_Mode_Network.cpp,176,2
httpStartConfirmedNetwork,,ho/OLED_Mode_Network.cpp,225,2
httpStopConfirmedNetwork,,ho/OLED_Mode_Network.cpp,230,2
networkMainInputHandler,,ho/OLED_Mode_Network.cpp,235,2
displayNetworkStatusRendered,,ho/OLED_Mode_Network.cpp,280,2
populateWifiMenu,,ho/OLED_Mode_Network.cpp,352,2
displayNetworkWifiMenuRendered,,ho/OLED_Mode_Network.cpp,369,2
startWifiAddSSID,,ho/OLED_Mode_Network.cpp,383,2
startWifiAddPass,,ho/OLED_Mode_Network.cpp,392,2
startWifiAddFromScan,,ho/OLED_Mode_Network.cpp,408,2
populateSavedNetScroll,,ho/OLED_Mode_Network.cpp,452,2
networkWifiListInputHandler,,ho/OLED_Mode_Network.cpp,478,2
onWifiRemoveConfirmed,,ho/OLED_Mode_Network.cpp,491,2
networkWifiRemoveInputHandler,,ho/OLED_Mode_Network.cpp,498,2
populateWifiScanScroll,,ho/OLED_Mode_Network.cpp,516,2
displayNetworkWifiScanRendered,,ho/OLED_Mode_Network.cpp,528,2
networkWifiScanInputHandler,,ho/OLED_Mode_Network.cpp,543,2
startWifiScan,,ho/OLED_Mode_Network.cpp,560,2
networkWifiMenuInputHandler,,ho/OLED_Mode_Network.cpp,598,2
espnowOnEnter,,ho/OLED_Mode_Network.cpp,649,2
displayWebStatsRendered,,ho/OLED_Mode_Network.cpp,750,2
displayMeshStatusRendered,,ho/OLED_Mode_Network.cpp,864,2
displayRemoteSensors,,ho/OLED_Mode_Network.cpp,965,2
remoteSensorsAvailable,,ho/OLED_Mode_Network.cpp,1245,2
remoteSensorsInputHandler,,ho/OLED_Mode_Network.cpp,1258,2
populatePowerMainMenu,,ho/OLED_Mode_Power.cpp,33,2
populatePowerCpuMenu,,ho/OLED_Mode_Power.cpp,41,2
populatePowerSleepMenu,,ho/OLED_Mode_Power.cpp,51,2
executePowerAction,,ho/OLED_Mode_Power.cpp,126,2
executePowerCpuAction,,ho/OLED_Mode_Power.cpp,135,2
executePowerSleepAction,,ho/OLED_Mode_Power.cpp,147,2
powerMainInputHandler,,ho/OLED_Mode_Power.cpp,170,2
powerCpuInputHandler,,ho/OLED_Mode_Power.cpp,183,2
powerSleepInputHandler,,ho/OLED_Mode_Power.cpp,196,2
displayBondStatus,,ho/OLED_Mode_Remote.cpp,103,2
displayBondSensors,,ho/OLED_Mode_Remote.cpp,184,2
formatDeviceLabel,,ho/OLED_Mode_Remote.cpp,256,2
displayRemoteMode,,ho/OLED_Mode_Remote.cpp,265,2
handlePickerInput,,ho/OLED_Mode_Remote.cpp,381,2
swapRolesConfirmed,,ho/OLED_Mode_Remote.cpp,447,2
executeBondAction,,ho/OLED_Mode_Remote.cpp,460,2
bondMenuBack,,ho/OLED_Mode_Remote.cpp,510,2
displayRemoteSettingsMode,,ho/OLED_Mode_RemoteSettings.cpp,14,2
handleRemoteSettingsInput,,ho/OLED_Mode_RemoteSettings.cpp,52,2
sensorDataInputHandler,,ho/OLED_Mode_Sensors.cpp,384,2
startTextKeyboard,,ho/OLED_Mode_SetPattern.cpp,52,2
displaySetPatternMode,,ho/OLED_Mode_SetPattern.cpp,84,2
handleSetPatternInput,,ho/OLED_Mode_SetPattern.cpp,174,2
isSetPatternAvailable,,ho/OLED_Mode_SetPattern.cpp,321,2
cmd_setpattern,,ho/OLED_Mode_SetPattern.cpp,333,2
displaySpeechStatus,,ho/OLED_Mode_Speech.cpp,36,2
populateSpeechMenu,,ho/OLED_Mode_Speech.cpp,125,2
displaySpeechInfo,,ho/OLED_Mode_Speech.cpp,138,2
speechInputHandler,,ho/OLED_Mode_Speech.cpp,177,2
displaySystemStatus,,ho/OLED_Mode_System.cpp,37,2
displayWebStats,,ho/OLED_Mode_System.cpp,134,2
displayMemoryStatsRendered,,ho/OLED_Mode_System.cpp,301,2
displaySystemStatusRendered,,ho/OLED_Mode_System.cpp,429,2
freeUnifiedMenu,,ho/OLED_Mode_UnifiedMenu.cpp,69,2
buildLocalMenuItems,,ho/OLED_Mode_UnifiedMenu.cpp,88,2
buildRemoteMenuItems,,ho/OLED_Mode_UnifiedMenu.cpp,165,2
buildSubmenuForModule,,ho/OLED_Mode_UnifiedMenu.cpp,268,2
executeUnifiedMenuItem,,ho/OLED_Mode_UnifiedMenu.cpp,393,2
executeSubmenuItem,,ho/OLED_Mode_UnifiedMenu.cpp,398,2
displaySubmenu,,ho/OLED_Mode_UnifiedMenu.cpp,407,2
displayUnifiedMenu,,ho/OLED_Mode_UnifiedMenu.cpp,449,2
handleUnifiedMenuInput,,ho/OLED_Mode_UnifiedMenu.cpp,531,2
unifiedMenuAvailable,,ho/OLED_Mode_UnifiedMenu.cpp,582,2
jsonTypeToSettingType,,ho/OLED_RemoteSettings.cpp,23,2
getValueRange,,ho/OLED_RemoteSettings.cpp,31,2
getRemoteSettingsModules,,ho/OLED_RemoteSettings.cpp,228,2
isOledConnected,,ho/OLED_Settings.cpp,27,2
resetSettingsEditor,,ho/OLED_SettingsEditor.cpp,78,2
drawSettingsSlider,,ho/OLED_SettingsEditor.cpp,89,2
setSettingValue,,ho/OLED_SettingsEditor.cpp,151,2
validateSettingValue,,ho/OLED_SettingsEditor.cpp,161,2
displaySettingsMode,,ho/OLED_SettingsEditor.cpp,682,2
handleSettingsInput,,ho/OLED_SettingsEditor.cpp,699,2
isSettingsAvailable,,ho/OLED_SettingsEditor.cpp,712,2
getQuickWiFiState,,ho/OLED_SettingsEditor.cpp,787,2
toggleQuickWiFi,,ho/OLED_SettingsEditor.cpp,790,2
getQuickBluetoothState,,ho/OLED_SettingsEditor.cpp,803,2
toggleQuickBluetooth,,ho/OLED_SettingsEditor.cpp,818,2
getQuickHTTPState,,ho/OLED_SettingsEditor.cpp,830,2
toggleQuickHTTP,,ho/OLED_SettingsEditor.cpp,847,2
runOLEDSetupWizard,,ho/OLED_SetupWizard.cpp,1303,2
oledDrawBox,,ho/OLED_UI.cpp,30,2
oledToastClear,,ho/OLED_UI.cpp,163,2
oledDialogOK,,ho/OLED_UI.cpp,270,2
oledDialogYesNo,,ho/OLED_UI.cpp,278,2
oledProgressShow,,ho/OLED_UI.cpp,415,2
oledProgressUpdate,,ho/OLED_UI.cpp,424,2
oledProgressLabel,,ho/OLED_UI.cpp,429,2
oledPairingRibbonMinimize,,ho/OLED_UI.cpp,532,2
oledPairingRibbonHide,,ho/OLED_UI.cpp,539,2
oledUIInit,,ho/OLED_UI.cpp,795,2
oledUIHandleInput,,ho/OLED_UI.cpp,804,2
oledUIModalActive,,ho/OLED_UI.cpp,851,2
getNotificationSourceName,,ho/OLED_Utils.cpp,438,2
handleNotificationsInput,,ho/OLED_Utils.cpp,625,2
notificationsRegisteredInputHandler,,ho/OLED_Utils.cpp,691,2
oledContentSetCursor,,ho/OLED_Utils.cpp,757,2
oledContentPrintAt,,ho/OLED_Utils.cpp,798,2
oledScrollPageUp,,ho/OLED_Utils.cpp,986,2
oledScrollPageDown,,ho/OLED_Utils.cpp,993,2
oledScrollGetItem,,ho/OLED_Utils.cpp,1007,2
oledScrollCalculateVisibleLines,,ho/OLED_Utils.cpp,1027,2
oledKeyboardShowingSuggestions,,ho/OLED_Utils.cpp,1984,2
oledConfirmHandleInput,,ho/OLED_Utils.cpp,2032,2
oledConfirmRender,,ho/OLED_Utils.cpp,2069,2
oledMarkDirtyMode,,ho/OLED_Utils.cpp,2680,2
oledSetAlwaysDirty,,ho/OLED_Utils.cpp,2710,2
setOLEDMode,,ho/OLED_Utils.cpp,2758,2
getRegisteredOLEDModeCount,,ho/OLED_Utils.cpp,2910,2
getOLEDModeByIndex,,ho/OLED_Utils.cpp,2915,2
quickSettingsAvailability,,ho/OLED_Utils.cpp,2926,2
cmd_oled_requireauth,,ho/OLED_Utils.cpp,3472,2
cmd_oled_flip,,ho/OLED_Utils.cpp,3581,2
cmd_oledmode,,ho/OLED_Utils.cpp,3663,2
cmd_oledtext,,ho/OLED_Utils.cpp,3729,2
cmd_oledclear,,ho/OLED_Utils.cpp,3761,2
cmd_oledanim,,ho/OLED_Utils.cpp,3861,2
slugFromMode,,ho/OLED_Utils.cpp,4028,2
cancelRemoteCommandInput,,ho/OLED_Utils.cpp,4527,2
buildRemoteSubmenu,,ho/OLED_Utils.cpp,4613,2
exitRemoteSubmenu,,ho/OLED_Utils.cpp,4709,2
setRemoteSubmenuSelection,,ho/OLED_Utils.cpp,4736,2
loadRemoteMenuItems,,ho/OLED_Utils.cpp,4748,2
getFilteredMenuItemCount,,ho/OLED_Utils.cpp,4920,2
handleOLEDActionButton,,ho/OLED_Utils.cpp,5436,2
deleteIdentity,,ho/System_AuthIdentity.cpp,57,2
transportToNotifSource,,ho/System_AuthIdentity.cpp,142,2
findAutomationsArrayBounds,,ho/System_Automation.cpp,301,2
rebuildAutoCache,,ho/System_Automation.cpp,426,2
runAutomationCommandUnified,,ho/System_Automation.cpp,811,2
processAutomationCallback,,ho/System_Automation.cpp,1916,2
daysCsvToMask,,ho/System_Automation.cpp,2144,2
parseOneTrigger,,ho/System_Automation.cpp,2177,2
onFired,,ho/System_Automation.cpp,2377,2
cmd_autolog,,ho/System_Automation.cpp,3272,2
condEdgeFor,,ho/System_Automation.cpp,3366,2
cmd_print,,ho/System_Automation.cpp,3671,2
adcBackendInit,,ho/System_Battery.cpp,100,2
adcBackendSample,,ho/System_Battery.cpp,122,2
fuelGaugeBackendInit,,ho/System_Battery.cpp,182,2
fuelGaugeBackendSample,,ho/System_Battery.cpp,202,2
scAlloc,,ho/System_BleSecureChannel.cpp,165,2
scBuildData,,ho/System_BleSecureChannel.cpp,198,2
peerMacString,,ho/System_BondedPeer.cpp,74,2
isSettingsDirty,,ho/System_BondedPeer.cpp,105,2
helpMode_onEnter,,ho/System_CLI.cpp,43,2
helpMode_onExit,,ho/System_CLI.cpp,76,2
renderHelpSystem,,ho/System_CLI.cpp,163,2
renderHelpSettings,,ho/System_CLI.cpp,168,2
renderHelpAutomations,,ho/System_CLI.cpp,173,2
renderHelpEspnow,,ho/System_CLI.cpp,178,2
renderHelpWifi,,ho/System_CLI.cpp,183,2
broadcastHelpUsageIndented,,ho/System_CLI.cpp,329,2
broadcastHelpNavFooter,,ho/System_CLI.cpp,439,2
cmd_help,,ho/System_CLI.cpp,487,2
cmd_back,,ho/System_CLI.cpp,565,2
cmd_exit,,ho/System_CLI.cpp,578,2
cmd_clear,,ho/System_CLI.cpp,590,2
confirm_onEnter,,ho/System_CLIConfirm.cpp,32,2
confirm_onExit,,ho/System_CLIConfirm.cpp,116,2
cameraFramesizeFromSetting,,ho/System_Camera_DVP.cpp,81,2
cameraFramesizeSettingFromEnum,,ho/System_Camera_DVP.cpp,108,2
setCameraResolution,,ho/System_Camera_DVP.cpp,755,2
cameraPwrRunOne,,ho/System_Camera_DVP.cpp,912,2
cameraPwrWorker,,ho/System_Camera_DVP.cpp,947,2
cmd_cameraaec,,ho/System_Camera_DVP.cpp,1466,2
cmd_camerafps,,ho/System_Camera_DVP.cpp,1490,2
cmd_cameraaecvalue,,ho/System_Camera_DVP.cpp,1511,2
cmd_cameraagc,,ho/System_Camera_DVP.cpp,1537,2
cmd_cameraagcgain,,ho/System_Camera_DVP.cpp,1561,2
cmd_cameragainceiling,,ho/System_Camera_DVP.cpp,1597,2
cmd_camerawhitebal,,ho/System_Camera_DVP.cpp,1659,2
cmd_cameraawbgain,,ho/System_Camera_DVP.cpp,1666,2
cmd_cameraaec2,,ho/System_Camera_DVP.cpp,1673,2
cmd_cameradcw,,ho/System_Camera_DVP.cpp,1680,2
cmd_camerabpc,,ho/System_Camera_DVP.cpp,1687,2
cmd_camerawpc,,ho/System_Camera_DVP.cpp,1694,2
cmd_cameragamma,,ho/System_Camera_DVP.cpp,1701,2
cmd_cameralenc,,ho/System_Camera_DVP.cpp,1708,2
cmd_cameracolorbar,,ho/System_Camera_DVP.cpp,1718,2
cmd_camerareg,,ho/System_Camera_DVP.cpp,1728,2
cmd_cameradump,,ho/System_Camera_DVP.cpp,1762,2
cmd_camerafx,,ho/System_Camera_DVP.cpp,1807,2
cmd_camerarotate,,ho/System_Camera_DVP.cpp,1896,2
cmd_cameraautostart,,ho/System_Camera_DVP.cpp,1926,2
cmd_camerastoragelocation,,ho/System_Camera_DVP.cpp,1943,2
cmd_cameracapturefolder,,ho/System_Camera_DVP.cpp,1961,2
cmd_cameramaxstoredimages,,ho/System_Camera_DVP.cpp,1977,2
cmd_cameraautocapture,,ho/System_Camera_DVP.cpp,1995,2
cmd_cameraautocaptureinterval,,ho/System_Camera_DVP.cpp,2012,2
cmd_camerasendaftercapture,,ho/System_Camera_DVP.cpp,2030,2
cmd_cameratargetdevice,,ho/System_Camera_DVP.cpp,2043,2
cmd_camerasave,,ho/System_Camera_DVP.cpp,2063,2
cmd_camerarecord,,ho/System_Camera_DVP.cpp,2094,2
cmd_cameravideolist,,ho/System_Camera_DVP.cpp,2120,2
cmd_cameravideodelete,,ho/System_Camera_DVP.cpp,2155,2
isCameraConnected,,ho/System_Camera_DVP.cpp,2248,2
streamCameraSensorCard,,ho/System_Camera_DVP_Web.h,19,2
streamCameraSensorBindButtons,,ho/System_Camera_DVP_Web.h,145,2
streamCameraSensorJs,,ho/System_Camera_DVP_Web.h,159,2
streamCameraDashboardDef,,ho/System_Camera_DVP_Web.h,567,2
buildHeaderSkeleton,,ho/System_Camera_Video.cpp,107,2
probeJpegDims,,ho/System_Camera_Video.cpp,183,2
ensureVideosFolder,,ho/System_Camera_Video.cpp,203,2
writeFrameChunk,,ho/System_Camera_Video.cpp,220,2
finalizeAndClose,,ho/System_Camera_Video.cpp,250,2
formatISO8601Local,,ho/System_Clock.cpp,44,2
formatFilenameLocal,,ho/System_Clock.cpp,56,2
formatHHMMLocal,,ho/System_Clock.cpp,66,2
hasKey,CommandArgs,ho/System_Command.cpp,465,2
debugOutputTask,,ho/System_Debug.cpp,161,2
cmd_loglevel,,ho/System_Debug.cpp,360,2
markTrunc,,ho/System_Debug.cpp,574,2
stripAnsiInPlace,,ho/System_Debug.cpp,775,2
idfLogVprintf,,ho/System_Debug.cpp,792,2
setIdfLogBridge,,ho/System_Debug.cpp,813,2
cmd_outg2,,ho/System_Debug.cpp,898,2
cmd_outble,,ho/System_Debug.cpp,930,2
cmd_debughttps,,ho/System_Debug.cpp,983,2
cmd_debugmqttconnection,,ho/System_Debug.cpp,1048,2
cmd_debugmqttpubsub,,ho/System_Debug.cpp,1051,2
cmd_debugmqttdiscovery,,ho/System_Debug.cpp,1054,2
cmd_debugmqttcommands,,ho/System_Debug.cpp,1057,2
cmd_debugi2c,,ho/System_Debug.cpp,1069,2
cmd_debugi2cbus,,ho/System_Debug.cpp,1073,2
cmd_debugi2cdiscovery,,ho/System_Debug.cpp,1076,2
cmd_debugi2cautostart,,ho/System_Debug.cpp,1079,2
cmd_debugbluetooth,,ho/System_Debug.cpp,1122,2
cmd_debugbluetoothcore,,ho/System_Debug.cpp,1137,2
cmd_debugbluetoothgatt,,ho/System_Debug.cpp,1152,2
cmd_debugbluetoothdata,,ho/System_Debug.cpp,1167,2
cmd_debugcommandsystem,,ho/System_Debug.cpp,1208,2
cmd_webconsole,,ho/System_Debug.cpp,1229,2
cmd_debuganoencoder,,ho/System_Debug.cpp,1263,2
syncLlmParent,,ho/System_Debug.cpp,1376,2
cmd_debugfmradio,,ho/System_Debug.cpp,1427,2
cmd_debugg2,,ho/System_Debug.cpp,1432,2
cmd_debugg2lifecycle,,ho/System_Debug.cpp,1436,2
cmd_debugg2protocol,,ho/System_Debug.cpp,1439,2
cmd_debugg2events,,ho/System_Debug.cpp,1442,2
cmd_debugg2pages,,ho/System_Debug.cpp,1445,2
cmd_debugg2heartbeat,,ho/System_Debug.cpp,1448,2
cmd_debugg2dump,,ho/System_Debug.cpp,1451,2
cmd_memorysampleintervalsec,,ho/System_Debug.cpp,1535,2
cmd_loglink,,ho/System_Debug.cpp,1702,2
cmd_debugstack,,ho/System_Debug.cpp,2550,2
queueDebugMessage,DebugManager,ho/System_Debug.cpp,3023,2
shutdown,DebugManager,ho/System_Debug.cpp,3048,2
logToFile,,ho/System_Debug.cpp,3085,2
v4_reasm_gc,,ho/System_ESPNow.cpp,145,2
v4_reasm_find_or_alloc,,ho/System_ESPNow.cpp,159,2
v4_frag_ack_alloc,,ho/System_ESPNow.cpp,194,2
loadMeshPeers,,ho/System_ESPNow.cpp,550,2
restoreEspNowPeers,,ho/System_ESPNow.cpp,635,2
validateBondSessionToken,,ho/System_ESPNow.cpp,767,2
formatSessionToken,,ho/System_ESPNow.cpp,790,2
parseSessionToken,,ho/System_ESPNow.cpp,803,2
sendChunkedResponse,,ho/System_ESPNow.cpp,870,2
createStreamSession,,ho/System_ESPNow.cpp,1002,2
broadcast_tracker_find,,ho/System_ESPNow.cpp,1092,2
broadcast_tracker_record_ack,,ho/System_ESPNow.cpp,1113,2
meshByFingerprint,,ho/System_ESPNow.cpp,1171,2
initPrimaryMeshFromLegacySettings,,ho/System_ESPNow.cpp,1359,2
v4_dedup_seen_and_insert,,ho/System_ESPNow.cpp,1395,2
v4_dedup_flush_origin,,ho/System_ESPNow.cpp,1417,2
broadcast_tracker_check_timeouts,,ho/System_ESPNow.cpp,1426,2
v4_broadcast_time_sync,,ho/System_ESPNow.cpp,2247,2
v4_send_topo_request,,ho/System_ESPNow.cpp,2257,2
v4_broadcast_topo_request,,ho/System_ESPNow.cpp,2272,2
v4_send_topo_start,,ho/System_ESPNow.cpp,2431,2
processBondModeManifestResp,,ho/System_ESPNow.cpp,2631,2
v4h_time_sync,,ho/System_ESPNow.cpp,2732,2
v4h_text,,ho/System_ESPNow.cpp,2751,2
v4h_cmd,,ho/System_ESPNow.cpp,2802,2
v4h_cmd_resp,,ho/System_ESPNow.cpp,2821,2
v4h_heartbeat,,ho/System_ESPNow.cpp,2842,2
v4h_sensor_status,,ho/System_ESPNow.cpp,2906,2
v4h_sensor_broadcast,,ho/System_ESPNow.cpp,2927,2
v4h_bond_heartbeat,,ho/System_ESPNow.cpp,2967,2
v4h_stream_ctrl,,ho/System_ESPNow.cpp,3048,2
v4h_topo_req,,ho/System_ESPNow.cpp,3060,2
v4h_topo_start,,ho/System_ESPNow.cpp,3132,2
v4h_topo_peer,,ho/System_ESPNow.cpp,3189,2
runDeferredBondAuthFailLog,,ho/System_ESPNow.cpp,3270,2
doUserSyncWork,,ho/System_ESPNow.cpp,3313,2
runDeferredUserSync,,ho/System_ESPNow.cpp,3472,2
v4h_user_sync,,ho/System_ESPNow.cpp,3479,2
v4h_bond_cap_req,,ho/System_ESPNow.cpp,3501,2
v4h_bond_cap_resp,,ho/System_ESPNow.cpp,3514,2
v4h_sensor_data,,ho/System_ESPNow.cpp,3539,2
v4h_settings_req,,ho/System_ESPNow.cpp,3559,2
v4h_schema_req,,ho/System_ESPNow.cpp,3572,2
v4h_bond_status_req,,ho/System_ESPNow.cpp,3582,2
v4h_bond_status_resp,,ho/System_ESPNow.cpp,3591,2
v4h_manifest_req,,ho/System_ESPNow.cpp,3603,2
v4h_fs_list_req,,ho/System_ESPNow.cpp,3638,2
v4h_fs_list_reply,,ho/System_ESPNow.cpp,3641,2
v4h_fs_stat_req,,ho/System_ESPNow.cpp,3644,2
v4h_fs_stat_reply,,ho/System_ESPNow.cpp,3647,2
v4h_fs_get_req,,ho/System_ESPNow.cpp,3650,2
v4h_fs_get_ack,,ho/System_ESPNow.cpp,3653,2
v4h_subscribe_update,,ho/System_ESPNow.cpp,3658,2
v4h_metadata_req,,ho/System_ESPNow.cpp,3685,2
v4h_stream,,ho/System_ESPNow.cpp,3736,2
v4h_file_start,,ho/System_ESPNow.cpp,3770,2
v4h_file_data,,ho/System_ESPNow.cpp,3794,2
v4h_file_end,,ho/System_ESPNow.cpp,3821,2
v4h_file_cancel,,ho/System_ESPNow.cpp,3988,2
v4_dispatch_lookup,,ho/System_ESPNow.cpp,4097,2
v4_try_handle_incoming,,ho/System_ESPNow.cpp,4176,2
v4CmdResultCallback,,ho/System_ESPNow.cpp,4692,2
espnowCaptureBase64,,ho/System_ESPNow.cpp,4984,2
ensureCaptureFile,,ho/System_ESPNow.cpp,5010,2
cacheSettingsToLittleFS,,ho/System_ESPNow.cpp,5635,2
sendBondSettings,,ho/System_ESPNow.cpp,5749,2
sendBondSchema,,ho/System_ESPNow.cpp,5878,2
sendBondManifest,,ho/System_ESPNow.cpp,5995,2
runDeferredBondFileSend,,ho/System_ESPNow.cpp,6047,2
loadManifestFromCache,,ho/System_ESPNow.cpp,6302,2
sendMetadata,,ho/System_ESPNow.cpp,6396,2
processMetadata,,ho/System_ESPNow.cpp,6444,2
shouldChunk,,ho/System_ESPNow.cpp,6647,2
updateUnpairedDevice,,ho/System_ESPNow.cpp,6652,2
createTopoStream,,ho/System_ESPNow.cpp,6728,2
cleanupStaleTopoStreams,,ho/System_ESPNow.cpp,7079,2
loadEspNowDevices,,ho/System_ESPNow.cpp,7135,2
espnowInboundFileActiveFrom,,ho/System_ESPNow.cpp,7583,2
espnowHeartbeatTaskFn,,ho/System_ESPNow.cpp,8396,2
deferredEspNowInitFn,,ho/System_ESPNow.cpp,8948,2
deinitEspNow,,ho/System_ESPNow.cpp,9001,2
cmd_espnow_broadcaststats,,ho/System_ESPNow.cpp,9231,2
cmd_espnow_saturation,,ho/System_ESPNow.cpp,9280,2
cmd_espnow_saturationreset,,ho/System_ESPNow.cpp,9287,2
cmd_espnow_identity,,ho/System_ESPNow.cpp,9381,2
cmd_espnow_keyex,,ho/System_ESPNow.cpp,9428,2
cmd_espnow_sessionopen,,ho/System_ESPNow.cpp,9472,2
cmd_espnow_probe,,ho/System_ESPNow.cpp,9518,2
cmd_espnow_rekey,,ho/System_ESPNow.cpp,9617,2
cmd_espnow_subs,,ho/System_ESPNow.cpp,9649,2
cmd_espnow_requestevents,,ho/System_ESPNow.cpp,9706,2
cmd_espnow_sessionsend,,ho/System_ESPNow.cpp,9768,2
cmd_espnow_sessions,,ho/System_ESPNow.cpp,9820,2
cmd_espnow_regenidentity,,ho/System_ESPNow.cpp,9881,2
cmd_espnow_meshttl,,ho/System_ESPNow.cpp,10040,2
cmd_espnow_meshmetrics,,ho/System_ESPNow.cpp,10077,2
cmd_espnow_worker,,ho/System_ESPNow.cpp,10737,2
cmd_espnow_meshsave,,ho/System_ESPNow.cpp,11003,2
cmd_espnow_forget,,ho/System_ESPNow.cpp,11399,2
meshSlotByLabel,,ho/System_ESPNow.cpp,11841,2
espnowOpenPairingWindow,,ho/System_ESPNow.cpp,12001,2
cmd_espnow_requestmeta,,ho/System_ESPNow.cpp,12175,2
cmd_espnow_browse,,ho/System_ESPNow.cpp,12220,2
cmd_espnow_fetch,,ho/System_ESPNow.cpp,12296,2
cmd_bond_showcap,,ho/System_ESPNow.cpp,12779,2
cmd_bond_resync,,ho/System_ESPNow.cpp,12943,2
cmd_bond_showremotemanifest,,ho/System_ESPNow.cpp,13041,2
cmd_bond_showmanifest,,ho/System_ESPNow.cpp,13127,2
cmd_bond_connect,,ho/System_ESPNow.cpp,13154,2
cmd_bond_disconnect,,ho/System_ESPNow.cpp,13222,2
cmd_bond_status,,ho/System_ESPNow.cpp,13244,2
cmd_bond_role,,ho/System_ESPNow.cpp,13331,2
cmd_bond_stream,,ho/System_ESPNow.cpp,13469,2
cmd_bond_testsensor,,ho/System_ESPNow.cpp,13561,2
cmd_espnow_buffers,,ho/System_ESPNow.cpp,13615,2
cmd_espnow_messages,,ho/System_ESPNow.cpp,13741,2
findEspnowEntry,,ho/System_ESPNow.cpp,14016,2
growPeerHistoryArray,,ho/System_ESPNow.cpp,14112,2
espnowCollapsedPeerMessages,,ho/System_ESPNow.cpp,14522,2
getCapabilityListShort,,ho/System_ESPNow.h,471,2
meshPathLengthCount,,ho/System_ESPNow.h,693,2
fileSlotsGetMsgId,,ho/System_ESPNow_Files.cpp,311,2
allocPendingSlotLocked,,ho/System_ESPNow_FsList.cpp,143,2
runDeferredFsOpOnCmdExec,,ho/System_ESPNow_FsList.cpp,406,2
resolveMeshSlot,,ho/System_ESPNow_Handlers_Crypto.cpp,67,2
ctMemcmp32,,ho/System_ESPNow_Handlers_Crypto.cpp,129,2
keyExInFlightArm,,ho/System_ESPNow_Handlers_Crypto.cpp,500,2
runDeferredSessionOpen,,ho/System_ESPNow_Handlers_Crypto.cpp,672,2
runDeferredSessionConfirm,,ho/System_ESPNow_Handlers_Crypto.cpp,812,2
runDeferredRekey,,ho/System_ESPNow_Handlers_Crypto.cpp,1135,2
ensureIdentityDirs,,ho/System_ESPNow_Identity.cpp,58,2
readIdentityFile,,ho/System_ESPNow_Identity.cpp,132,2
findFreeSlot,,ho/System_ESPNow_Identity.cpp,335,2
ensurePeerDir,,ho/System_ESPNow_Identity.cpp,350,2
readPeerIdentityFile,,ho/System_ESPNow_Identity.cpp,412,2
peerIdentityNoteSeen,,ho/System_ESPNow_Identity.cpp,497,2
peerIdentityForget,,ho/System_ESPNow_Identity.cpp,542,2
computeMeshSalt,,ho/System_ESPNow_MeshKeys.cpp,34,2
meshKeysInvalidate,,ho/System_ESPNow_MeshKeys.cpp,126,2
transmitSensorData,,ho/System_ESPNow_Sensors.cpp,438,2
sensorBroadcasterTask,,ho/System_ESPNow_Sensors.cpp,513,2
